brand,phone_name,text,network,4g_bands,4g_band_count,5g_bands,5g_band_count,released_year,height_width_depth,height,width,depth,weight,resolution,ppi,display_width,display_height,display_ppi,display_size_str,display_size,display_type,os,chipset,ram,storage,type,main_camera,selfie_camera,bluetooth,battery,price
huawei,nova 11,"network technology gsm / cdma / hspa / cdma2000 / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 (dual sim model only) cdma 800 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 cdma2000 1x 4g bands 1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 26, 28, 38, 40, 41, 66 - international 1, 3, 4, 5, 8, 18, 19, 26, 34, 38, 39, 40, 41 - china speed hspa, lte-a launch announced 2023, april 17 status available. released 2023, april 27 body dimensions 161.3 x 75 x 6.9 mm (6.35 x 2.95 x 0.27 in) weight 168 g (5.93 oz) sim single sim (nano-sim) or dual sim (nano-sim, dual stand-by) display type oled, 1b colors, hdr10, 120hz size 6.7 inches, 110.5 cm2 (~91.4% screen-to-body ratio) resolution 1084 x 2412 pixels, 20:9 ratio (~391 ppi density) protection kunlun glass platform os harmonyos 3.0 chipset qualcomm sm7325 snapdragon 778g 4g (6 nm) cpu octa-core (4x2.4 ghz kryo 670 & 4x1.8 ghz kryo 670) gpu adreno 642l memory card slot no internal 128gb 8gb ram, 256gb 8gb ram, 512gb 8gb ram main camera dual 50 mp, f/1.9, (wide), pdaf
8 mp, f/2.2, 112˚ (ultrawide) features led flash, panorama, hdr video 4k, 1080p, 720p@960fps, gyro-eis selfie camera dual 60 mp, f/2.4, 100˚ (ultrawide) features hdr video 4k@30fps, 1080p@30fps, gyro-eis sound loudspeaker yes, with stereo speakers 3.5mm jack no comms wlan wi-fi 802.11 a/b/g/n/a/6, dual-band, wi-fi direct bluetooth 5.2, a2dp, le positioning gps (l1+l5), glonass (l1), bds (b1i+b1c+b2a), galileo (e1+e5a), qzss (l1+l5), navic nfc yes; nfc-sim, hce radio no usb usb type-c 2.0, otg features sensors fingerprint (under display, optical), accelerometer, gyro, compass, color spectrum virtual proximity sensing battery type li-po 4500 mah, non-removable charging 66w wired, 100% in 31 min (advertised)
reverse wired misc colors black, green, white, gold models foa-al00, foa-lx9 price $ 349.20 ",lte,1 2 3 4 5 7 8 12 13 17 18 19 20 26 28 34 38 39 40 41,20,0,0,2023,161.3 75 6.9,161.3,75.0,6.9,168,1084 2412,391,1084.0,2412.0,391.0,6.7,6.7,oled 120hz,harmony3.0,snapdragon778g,8gb ,128gb 256gb 512gb,0,50mp,60mp,bluetooth5.2,4500mah,0.0
huawei,Mate X3,"network technology gsm / cdma / hspa / evdo / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 cdma 800 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 cdma2000 1xev-do 4g bands 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41 speed hspa, lte-a launch announced 2023, march 23 status available. released 2023, april 08 body dimensions unfolded: 156.9 x 141.5 x 5.3 mmfolded: 156.9 x 72.4 x 11.1 mm weight 239 g or 241 g (8.43 oz) build glass front, glass back or eco leather back, aluminum frame sim hybrid dual sim (nano-sim, dual stand-by) ipx8 dust/water resistant (up to 1.5m for 30 min)
stylus support (both displays) display type foldable oled, 1b colors, 120hz size 7.85 inches, 197.5 cm2 (~88.9% screen-to-body ratio) resolution 2224 x 2496 pixels (~426 ppi density) protection kunlun glass (cover display only) cover display:
oled, 120hz, 6.4 inches, 1080 x 2504 pixels platform os harmonyos 3.1 (china), emui 13.1 (europe), no google play services chipset qualcomm sm8475 snapdragon 8+ gen 1 4g (4 nm) cpu octa-core (1x3.19 ghz cortex-x2 & 3x2.75 ghz cortex-a710 & 4x2.0 ghz cortex-a510) gpu adreno 730 memory card slot nm (nano memory), up to 256gb (uses shared sim slot) internal 256gb 12gb ram, 512gb 12gb ram, 1tb 12gb ram ufs main camera triple 50 mp, f/1.8, 23mm (wide), pdaf, laser af, ois
12 mp, f/3.4, 125mm (periscope telephoto), pdaf, ois, 5x optical zoom
13 mp, f/2.2, 13mm (ultrawide), af features led flash, panorama, hdr video 4k@30/60fps, 1080p@30/60fps, gyro-eis selfie camera single 8 mp, f/2.4, (wide)
cover camera:
8 mp, f/2.4, (wide) features hdr, panorama video 4k@30fps, 1080p@30fps sound loudspeaker yes, with stereo speakers 3.5mm jack no comms wlan wi-fi 802.11 a/b/g/n/ac/6, dual-band, wi-fi direct bluetooth 5.2, a2dp, le positioning gps (l1+l5), glonass (b1i+b1c+b2a), bds (b1i+b1c+b2a), galileo (e1+e5a), qzss (l1+l5), navic nfc yes; nfc-sim, hce infrared port yes radio no usb usb type-c 3.1, displayport 1.2, otg features sensors fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer, altimeter, color spectrum bds satellite message battery type li-po 4800 mah, non-removable - globalsilicon-carbon 5060 mah, non-removable - china only charging 66w wired
50w wireless
7.5w reverse wireless misc colors black, white, violet, dark green, gold models alt-al00, alt-l29 price $ 1,999.00 / £ 2,499.00 / € 1,924.38 tests performance antutu: 993592 (v9)
geekbench: 4283 (v5.5), 4512 (v6)
gfxbench: 41fps (es 3.1 onscreen) display contrast ratio: infinite (nominal) camera photo / video loudspeaker -26.3 lufs (good) battery (old) endurance rating 81h ",lte,1 2 3 4 5 7 8 12 17 18 19 20 26 28 34 38 39 40,18,0,0,2023,156.9 141.5 5.3,156.9,141.5,5.3,239,2224 2496,426,2224.0,2496.0,426.0,7.8,7.8,oled 120hz,harmony3.1,snapdragon8+gen1,12gb ,1tb 256gb 512gb,ufs,50mp,8mp,bluetooth5.2,4800mah,171236.0
huawei,P60,"network technology gsm / cdma / hspa / cdma2000 / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 cdma 800 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 cdma2000 1x 4g bands 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41 speed hspa, lte-a launch announced 2023, march 23 status available. released 2023, march 31 body dimensions 161 x 74.5 x 8.3 mm (6.34 x 2.93 x 0.33 in) weight 197 g (6.95 oz) sim hybrid dual sim (nano-sim, dual stand-by) ip68 dust/water resistant (up to 1.5m for 30 min) display type ltpo oled, 1b colors, 120hz size 6.67 inches, 107.7 cm2 (~89.8% screen-to-body ratio) resolution 1220 x 2700 pixels (~444 ppi density) platform os harmonyos 3.1 (china), emui 13.1 (europe), no google play services chipset qualcomm sm8475 snapdragon 8+ gen 1 4g (4 nm) cpu octa-core (1x3.0 ghz cortex-x2 & 3x2.5 ghz cortex-a710 & 4x1.8 ghz cortex-a510) gpu adreno 730 memory card slot nm (nano memory), up to 256gb (uses shared sim slot) internal 128gb 8gb ram, 256gb 8gb ram, 512gb 8gb ram ufs main camera triple 48 mp, f/1.4-f/4.0, 25mm (wide), pdaf, laser af, ois
12 mp, f/3.4, 125mm (periscope telephoto), pdaf, ois, 5x optical zoom
13 mp, f/2.2, 13mm (ultrawide) features led flash, hdr, panorama video 4k@30/60fps, 1080p@30/60fps, 1080p@960fps; gyro-eis selfie camera single 13 mp, f/2.4, (ultrawide) features panorama, hdr video 4k@30fps, 1080p@30fps sound loudspeaker yes, with stereo speakers 3.5mm jack no comms wlan wi-fi 802.11 a/b/g/n/ac/6, dual-band, wi-fi direct bluetooth 5.2, a2dp, le positioning gps (l1+l5), glonass (b1i+b1c+b2a), bds (b1i+b1c+b2a), galileo (e1+e5a), qzss (l1+l5), navic nfc yes; nfc-sim, hce infrared port yes radio no usb usb type-c 3.1, otg features sensors fingerprint (under display, optical), accelerometer, gyro, proximity, compass, color spectrum bds satellite message battery type li-po 4815 mah, non-removable charging 66w wired
50w wireless misc colors black, green, violet, rococo pearl models lna-al00, lna-lx9 price about 600 eur ",lte,1 2 3 4 5 7 8 12 17 18 19 20 26 28 34 38 39 40,18,0,0,2023,161 74.5 8.3,161.0,74.5,8.3,197,1220 2700,444,1220.0,2700.0,444.0,6.7,6.7,ltpo oled 120hz,harmony3.1,snapdragon8+gen1,8gb ,128gb 256gb 512gb,ufs,48mp,13mp,bluetooth5.2,4815mah,53400.0
huawei,P60 Art,"network technology gsm / cdma / hspa / cdma2000 / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 cdma 800 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 cdma2000 1x 4g bands 1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40, 41, 66 - international 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41 - china speed hspa, lte-a launch announced 2023, march 23 status available. released 2023, april 08 body dimensions 161 x 74.5 x 8.3 mm (6.34 x 2.93 x 0.33 in) weight 206 g (7.27 oz) sim hybrid dual sim (nano-sim, dual stand-by) ip68 dust/water resistant (up to 1.5m for 30 min) display type ltpo oled, 1b colors, 120hz size 6.67 inches, 107.7 cm2 (~89.8% screen-to-body ratio) resolution 1220 x 2700 pixels (~444 ppi density) protection kunlun glass platform os harmonyos 3.1 (china), emui 13.1 (international) chipset qualcomm sm8475 snapdragon 8+ gen 1 4g (4 nm) cpu octa-core (1x3.19 ghz cortex-x2 & 3x2.75 ghz cortex-a710 & 4x2.0 ghz cortex-a510) gpu adreno 730 memory card slot nm (nano memory), up to 256gb (uses shared sim slot) internal 512gb 12gb ram, 1tb 12gb ram ufs main camera triple 48 mp, f/1.4-f/4.0, 25mm (wide), pdaf, laser af, ois
48 mp, f/2.1, 90mm (telephoto), pdaf, ois, 3.5x optical zoom
40 mp, f/2.2, 13mm (ultrawide) features led flash, hdr, panorama video 4k@30/60fps, 1080p@30/60fps, 1080p@960fps; gyro-eis selfie camera single 13 mp, f/2.4, (ultrawide) features panorama, hdr video 4k@30fps, 1080p@30fps sound loudspeaker yes, with stereo speakers 3.5mm jack no comms wlan wi-fi 802.11 a/b/g/n/ac/6, dual-band, wi-fi direct bluetooth 5.2, a2dp, le positioning gps (l1+l5), glonass (b1i+b1c+b2a), bds (b1i+b1c+b2a), galileo (e1+e5a), qzss (l1+l5), navic nfc yes; nfc-sim, hce infrared port yes radio no usb usb type-c 3.1, otg features sensors fingerprint (under display, optical), accelerometer, gyro, proximity, compass, color spectrum bds satellite message battery type silicon-carbon 5100 mah, non-removable charging 88w wired
50w wireless misc colors azure blue, seashore gold models mna-al00 price about 1200 eur ",lte,1 2 3 4 5 7 8 12 13 17 18 19 20 26 28 32 34 38 39 40 41,21,0,0,2023,161 74.5 8.3,161.0,74.5,8.3,206,1220 2700,444,1220.0,2700.0,444.0,6.7,6.7,ltpo oled 120hz,harmony3.1,snapdragon8+gen1,12gb ,1tb 512gb,ufs,48mp,13mp,bluetooth5.2,5100mah,17800.0
huawei,Pocket S,"network technology gsm / cdma / hspa / cdma2000 / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 cdma 800 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 cdma2000 1x 4g bands 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41 speed hspa, lte-a launch announced 2022, november 02 status available. released 2022, november 11 body dimensions unfolded: 170 x 75.5 x 7.2 mmfolded: 87.3 x 75.5 x 15.2 mm weight 190 g (6.70 oz) sim dual sim (nano-sim, dual stand-by) display type foldable oled, 1b colors, 120hz size 6.9 inches, 109.2 cm2 (~85.1% screen-to-body ratio) resolution 1188 x 2790 pixels, 21:9 ratio (~442 ppi density) cover display:
oled, 1.04 inch, 340 x 340 pixels, 328 ppi platform os harmonyos 3.0 chipset qualcomm sm7325 snapdragon 778g 4g (6 nm) cpu octa-core (4x2.4 ghz kryo 670 & 4x1.8 ghz kryo 670) gpu adreno 642l memory card slot nm (nano memory), up to 256gb (uses shared sim slot) internal 128gb 8gb ram, 256gb 8gb ram, 512gb 8gb ram main camera dual 40 mp, f/1.8, (wide), pdaf, laser af
13 mp, f/2.2, 120˚ (ultrawide), af features led flash, hdr, panorama video 4k, 1080p selfie camera single 10.7 mp, f/2.2, (ultrawide) features hdr, panorama video 4k, 1080p sound loudspeaker yes 3.5mm jack no comms wlan wi-fi 802.11 a/b/g/n/ac/6, dual-band, wi-fi direct bluetooth 5.2, a2dp, le positioning gps (l1+l5), glonass (l1), bds (b1i+b1c+b2a), galileo (e1+e5a), qzss (l1+l5), navic nfc yes radio no usb usb type-c 2.0, otg features sensors fingerprint (side-mounted), gyro, accelerometer, proximity, compass, barometer, color spectrum battery type li-po 4000 mah, non-removable charging 40w wired, 52% in 20 min (advertised)
5w reverse wired misc colors blue, pink, gren, silver, gold, black models bal-al60 price about 830 eur ",lte,1 2 3 4 5 7 8 12 17 18 19 20 26 28 34 38 39 40,18,0,0,2022,170 75.5 7.2,170.0,75.5,7.2,190,0 0,0,0.0,0.0,0.0,6.9,6.9,oled 120hz,harmony3.0,snapdragon778g,8gb ,128gb 256gb 512gb,0,40mp,7mp,bluetooth5.2,4000mah,73870.0
huawei,nova Y61,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 3g bands hsdpa 850 / 900 / 1700(aws) / 1900 / 2100 - eve-lx3 hsdpa 850 / 900 / 1900 / 2100 - eve-lx9, eve-lx9n 4g bands 1, 2, 3, 4, 5, 7, 8, 13, 26, 28, 38, 40, 66 - eve-lx3 1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - eve-lx9, eve-lx9n speed hspa, lte launch announced 2022, november 01 status available. released 2022, november body dimensions 164.3 x 75.8 x 8.9 mm (6.47 x 2.98 x 0.35 in) weight 188 g (6.63 oz) sim dual sim (nano-sim, dual stand-by) display type ips lcd size 6.52 inches, 102.6 cm2 (~82.4% screen-to-body ratio) resolution 720 x 1600 pixels, 20:9 ratio (~269 ppi density) platform os emui 12, no google play services cpu octa-core memory card slot microsdxc internal 64gb 4gb ram, 64gb 6gb ram main camera triple 50 mp, f/1.8, (wide), af
2 mp, f/2.4, (macro)
2 mp, f/2.4, (depth) features led flash, hdr, panorama video 1080p@30fps selfie camera single 5 mp, f/2.2, (wide) video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 b/g/n bluetooth 5.1, a2dp, le positioning gps, glonass, galileo, bds, qzss nfc yes (eve-lx9n only) radio unspecified usb usb type-c 2.0, otg features sensors fingerprint (side-mounted), accelerometer, proximity, compass battery type li-po 5000 mah, non-removable charging 22.5w wired misc colors sapphire blue, mint green, midnight black models eve-lx9, eve-lx9n, eve-lx3 price $ 379.00 / € 129.99 ",lte,1 2 3 4 5 7 8 9 13 20 26 28 38 40,14,0,0,2022,164.3 75.8 8.9,164.3,75.8,8.9,188,720 1600,269,720.0,1600.0,269.0,6.5,6.5,ips lcd,0,0,4gb  6gb ,64gb,0,50mp,5mp,bluetooth5.1,5000mah,11570.0
huawei,nova 10 SE,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 (dual-sim model only) 3g bands hsdpa 850 / 900 / 1900 / 2100 - bne-lx1 hsdpa 850 / 900 / 1700(aws) / 1900 / 2100 - bne-lx3 4g bands 1, 3, 5, 7, 8, 20, 28, 34, 38, 39, 40, 41 - bne-lx1 1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 26, 28, 38, 40, 41, 66 - bne-lx3 speed hspa, lte-a launch announced 2022, october 05 status available. released 2022, october 25 body dimensions 162.4 x 75.5 x 7.4 mm (6.39 x 2.97 x 0.29 in) weight 184 g (6.49 oz) sim single sim (nano-sim) or dual sim (nano-sim, dual stand-by) display type oled, 1b colors, 90hz size 6.67 inches, 107.4 cm2 (~87.6% screen-to-body ratio) resolution 1080 x 2400 pixels, 20:9 ratio (~395 ppi density) always-on display platform os emui 12, no google play services chipset qualcomm snapdragon 680g 4g (6 nm) cpu octa-core (4x2.4 ghz cortex-a73 & 4x1.9 ghz cortex-a53) gpu adreno 610 memory card slot no internal 128gb 6gb ram, 128gb 8gb ram, 256gb 8gb ram main camera triple 108 mp, f/1.9, 27mm (wide), pdaf
8 mp, f/2.2, 112˚ (ultrawide)
2 mp, f/2.4, (macro) features dual-led dual-tone flash, panorama, hdr video 1080p@30fps selfie camera single 16 mp, f/2.2, (wide) video 1080p@30fps sound loudspeaker yes 3.5mm jack no comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band bluetooth 5.0, a2dp, le positioning gps, glonass, galileo, bds, qzss nfc yes (bne-lx1 only) radio no usb usb type-c 2.0, otg features sensors fingerprint (side-mounted), accelerometer, gyro, compass, proximity (ultrasound) battery type li-po 4500 mah, non-removable charging 66w wired
5w reverse wired misc colors starry silver, mint green, starry black models bne-lx1, bne-lx3 price $ 329.99 / £ 499.99 / € 294.88 ",lte,1 2 3 4 5 7 8 12 13 17 20 26 28 34 38 39 40 41,18,0,0,2022,162.4 75.5 7.4,162.4,75.5,7.4,184,1080 2400,395,1080.0,2400.0,395.0,6.7,6.7,oled 90hz,emui12,snapdragon680g,6gb  8gb ,128gb 256gb,0,108mp,16mp,bluetooth5.0,4500mah,26255.0
huawei,Mate 50 RS Porsche Design,"network technology gsm / cdma / hspa / cdma2000 / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 (dual-sim model only) cdma 800 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 cdma2000 1x 4g bands 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41 speed hspa, lte-a launch announced 2022, september 06 status available. released 2022, september 21 body dimensions 162.1 x 75.5 x 9.9 mm (6.38 x 2.97 x 0.39 in) weight 232 g (8.18 oz) build glass front, ceramic back, aluminum frame sim single sim (nano-sim) or hybrid dual sim (nano-sim, dual stand-by) ip68 dust/water resistant (up to 6m for 30 min) display type oled, 1b colors, 120hz size 6.74 inches, 111.8 cm2 (~91.3% screen-to-body ratio) resolution 1212 x 2616 pixels, 19.5:9 ratio (~428 ppi density) protection huawei kunlun glass platform os harmonyos 3.0 chipset qualcomm sm8475 snapdragon 8+ gen 1 4g (4 nm) cpu octa-core (1x3.19 ghz cortex-x2 & 3x2.75 ghz cortex-a710 & 4x2.0 ghz cortex-a510) gpu adreno 730 memory card slot nm (nano memory), up to 256gb (uses shared sim slot) internal 512gb 12gb ram ufs 3.1 main camera triple 50 mp, f/1.4-f/4.0, 24mm (wide), pdaf, laser af, ois
48 mp, f/3.0, 90mm (periscope telephoto macro), pdaf, ois, 3.5x optical zoom
13 mp, f/2.2, 13mm, 120˚ (ultrawide), pdaf features led flash, panorama, hdr video 4k@30/60fps, 1080p@30/60/120/240/480fps, 720p@960fps, 720p@3840fps, hdr, gyro-eis selfie camera single 13 mp, f/2.4, 18mm (ultrawide)
tof 3d, (depth/biometrics sensor) features hdr, panorama video 4k@30/60fps, 1080p@30/60/240fps sound loudspeaker yes, with stereo speakers 3.5mm jack no 32-bit/384khz audio comms wlan wi-fi 802.11 a/b/g/n/ac/6, dual-band, wi-fi direct bluetooth 5.2, a2dp, le positioning gps (l1+l5), glonass (l1), bds (b1i+b1c+b2a), galileo (e1+e5a), qzss (l1+l5), navic (l5) nfc yes infrared port yes radio no usb usb type-c 3.1, otg, display port 1.2 features sensors face id, fingerprint (under display, optical), accelerometer, gyro, proximity, barometer, compass, color spectrum bds satellite message (sending only) battery type li-po 4700 mah, non-removable charging 66w wired
50w wireless
5w reverse wireless misc colors ink blue, purple models dco-al00 price about 1880 eur ",lte,1 2 3 4 5 7 8 12 17 18 19 20 26 28 34 38 39 40,18,0,0,2022,162.1 75.5 9.9,162.1,75.5,9.9,232,1212 2616,428,1212.0,2616.0,428.0,6.7,6.7,oled 120hz,harmony3.0,snapdragon8+gen1,12gb ,512gb,ufs3.1,50mp,13mp,bluetooth5.2,4700mah,78320.0
huawei,Mate 50,"network technology gsm / cdma / hspa / cdma2000 / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 (dual-sim model only) cdma 800 3g bands hsdpa 800 / 850 / 900 / 1700(aws) / 1900 / 2100 cdma2000 1x 4g bands 1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40, 41, 66 - international 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41 - china speed hspa, lte-a launch announced 2022, september 06 status available. released 2022, september 28 body dimensions 161.5 x 76.1 x 8 mm (6.36 x 3.00 x 0.31 in) weight 202 g / 206 g (7.13 oz) sim single sim (nano-sim) or hybrid dual sim (nano-sim, dual stand-by) ip68 dust/water resistant (up to 2m for 30 min) display type oled, 1b colors, 90hz size 6.7 inches, 108.9 cm2 (~88.6% screen-to-body ratio) resolution 1224 x 2700 pixels (~442 ppi density) protection huawei kunlun glass platform os emui 13 (international); harmonyos 3.0 (china) chipset qualcomm sm8475 snapdragon 8+ gen 1 4g (4 nm) cpu octa-core (1x3.19 ghz cortex-x2 & 3x2.75 ghz cortex-a710 & 4x2.0 ghz cortex-a510) gpu adreno 730 memory card slot nm (nano memory), up to 256gb (uses shared sim slot) internal 128gb 8gb ram, 256gb 8gb ram, 512gb 8gb ram ufs 3.1 main camera triple 50 mp, f/1.4-f/4.0, 24mm (wide), pdaf, laser af
12 mp, f/3.4, 125mm (periscope telephoto), pdaf, ois, 5x optical zoom
13 mp, f/2.2, 13mm, 120˚ (ultrawide), pdaf features led flash, panorama, hdr video 4k@30/60fps, 1080p@30/60/120/240fps, 1080p@960fps, gyro-eis selfie camera single 13 mp, f/2.4, 18mm (ultrawide) features hdr, panorama video 4k@30/60fps, 1080p@30/60/240fps sound loudspeaker yes, with stereo speakers 3.5mm jack no 32-bit/384khz audio comms wlan wi-fi 802.11 a/b/g/n/ac/6, dual-band, wi-fi direct bluetooth 5.2, a2dp, le positioning gps (l1+l5), glonass (l1), bds (b1i+b1c+b2a), galileo (e1+e5a), qzss (l1+l5), navic (l5) nfc yes infrared port yes radio no usb usb type-c 3.1, otg, display port 1.2 features sensors fingerprint (under display, optical), accelerometer, gyro, proximity, barometer, compass, color spectrum bds satellite message (sending only) battery type li-po 4460 mah, non-removable charging 66w wired
50w wireless
5w reverse wireless misc colors black, silver, purple, orange models cet-al00, cet-lx9 price about 720 eur ",lte,1 2 3 4 5 7 8 12 13 17 18 19 20 26 28 32 34 38 39 40 41,21,0,0,2022,161.5 76.1 8,161.5,76.1,8.0,202,1224 2700,442,1224.0,2700.0,442.0,6.7,6.7,oled 90hz,emui13,snapdragon8+gen1,8gb ,128gb 256gb 512gb,ufs3.1,50mp,13mp,bluetooth5.2,4460mah,64080.0
huawei,nova Y90,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 (dual-sim) 3g bands hsdpa 850 / 900 / 1900 / 2100 4g bands 1, 3, 5, 7, 8, 20, 28, 38, 40, 41 speed hspa, lte-a launch announced 2022, june 23 status available. released 2022, july 27 body dimensions 163.3 x 74.7 x 8.4 mm (6.43 x 2.94 x 0.33 in) weight 195 g (6.88 oz) sim single sim (nano-sim) or dual sim (nano-sim, dual stand-by) display type ips lcd, 90hz size 6.7 inches, 108.7 cm2 (~89.1% screen-to-body ratio) resolution 1080 x 2388 pixels (~391 ppi density) platform os emui 12 chipset qualcomm sm6225 snapdragon 680 4g (6 nm) cpu octa-core (4x2.4 ghz kryo 265 gold & 4x1.9 ghz kryo 265 silver) gpu adreno 610 memory card slot no internal 128gb 4gb ram, 128gb 6gb ram, 128gb 8gb ram main camera triple 50 mp, f/1.8, (wide), pdaf
2 mp, f/2.4, (macro)
2 mp, f/2.4, (depth) features led flash, panorama, hdr video 1080p@30fps selfie camera single 8 mp, f/2.0 video 1080p@30fps sound loudspeaker yes 3.5mm jack yes comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct bluetooth 5.0, a2dp, le positioning gps, glonass, bds, galileo, qzss nfc yes (market/region dependent) radio no usb usb type-c 2.0, otg features sensors fingerprint (side-mounted), accelerometer, compass virtual proximity sensing battery type li-po 5000 mah, non-removable charging 40w wired, 50% in 30 min (advertised) misc colors crystal blue, pearl white, emerald green, midnight black models ctr-lx2, ctr-lx1 price $ 579.00 / € 219.00 ",lte,1 3 5 7 8 20 28 38 40,9,0,0,2022,163.3 74.7 8.4,163.3,74.7,8.4,195,1080 2388,391,1080.0,2388.0,391.0,6.7,6.7,ips lcd 90hz,emui12,snapdragon680,4gb  6gb  8gb ,128gb,0,50mp,8mp,bluetooth5.0,5000mah,19491.0
huawei,nova 9 SE,"network technology gsm / hspa / lte 2g bands gsm 850 / 900 / 1800 / 1900 - sim 1 & sim 2 3g bands hsdpa 850 / 900 / 1900 / 2100 - jln-lx1 hsdpa 850 / 900 / 1700(aws) / 1900 / 2100 - jln-lx3 4g bands 1, 3, 5, 7, 8, 20, 28, 34, 38, 39, 40, 41 - jln-lx1 1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 26, 28, 38, 40, 41, 66 - jln-lx3 speed hspa, lte-a launch announced 2022, march 08 status available. released 2022, march 20 body dimensions 164.6 x 75.6 x 7.9 mm (6.48 x 2.98 x 0.31 in) weight 191 g (6.74 oz) sim hybrid dual sim (nano-sim, dual stand-by) display type ips lcd, 90hz size 6.78 inches, 111.4 cm2 (~89.5% screen-to-body ratio) resolution 1080 x 2388 pixels (~387 ppi density) platform os android 11, emui 12, no google play services chipset qualcomm sm6225 snapdragon 680 4g (6 nm) cpu octa-core (4x2.4 ghz kryo 265 gold & 4x1.9 ghz kryo 265 silver) gpu adreno 610 memory card slot microsdxc (uses shared sim slot) internal 128gb 6gb ram, 128gb 8gb ram, 256gb 8gb ram, 512gb 8gb ram main camera quad 108 mp, f/1.9, (wide), 1/1.52"", 0.7µm, pdaf
8 mp, f/2.2, 112˚ (ultrawide)
2 mp, f/2.4, (macro)
2 mp, f/2.4, (depth) features led flash, hdr, panorama video 1080p@30fps, gyro-eis selfie camera single 16 mp, f/2.2, 22mm (wide) video 1080p@30fps sound loudspeaker yes 3.5mm jack no comms wlan wi-fi 802.11 a/b/g/n/ac, dual-band, wi-fi direct bluetooth 5.0, a2dp, le positioning gps, glonass, galileo, bds, qzss nfc yes (jln-xl1 only) radio no usb usb type-c 2.0, otg features sensors fingerprint (side-mounted), accelerometer, gyro, compass virtual proximity sensing battery type li-po 4000 mah, non-removable charging 66w wired, 75% in 20 min (advertised) misc colors midnight black, pearl white, crystal blue models jln-lx1, jln-lx3, juliaqn-l01b, juliaqn-l21b, juliaqn-l23a, rmx2190, fio-bd00 price $ 239.40 / £ 413.01 / € 162.11 ",lte,1 2 3 4 5 7 8 12 13 17 20 26 28 34 38 39 40 41,18,0,0,2022,164.6 75.6 7.9,164.6,75.6,7.9,191,1080 2388,387,1080.0,2388.0,387.0,6.8,6.8,ips lcd 90hz,android11,snapdragon680,6gb  8gb ,128gb 256gb 512gb,0,108mp,16mp,bluetooth5.0,4000mah,14418.0
